title,tag,info,comments,content
理解人体形态,豆瓣图书标签: 绘画,[法] 米歇尔·洛里切拉 / 操傲文 / 后浪丨湖南美术出版社 / 2018-1 / 78.00元,(328人评价),"法国著名形态学教授倾力示范
1000多幅速写清晰展现人体素描解剖
………………
※编辑推荐※
☆ 这可能是你见过的最有速写感的人体解剖素描书，流畅的线条、自..."
小顾聊绘画·壹,豆瓣图书标签: 绘画,顾爷 / 中信出版社 / 2014-3 / 38.00元,(11040人评价),"☆微博最红的艺术科普作家
☆18万粉丝推崇备至的艺术长微博
☆数十个穿越时空的e时代笑点
☆形似ppt的精简艺术故事展演
☆脱口秀一般充满诱惑力的旁白解说
..."
梵高手稿,豆瓣图书标签: 绘画,[荷] 文森特•梵高、[美]  H. 安娜•苏 / 编 / 57°N艺术小组 / 北京联合出版公司 / 2015-12 / 88.00元,(2508人评价),梵高一生中写过很多信，大多数都是寄给弟弟提奥的，也有不少是写给家人和其他艺术家的，如保罗•高更与埃米尔•伯纳德。梵高一生中也画了很多画，而基本上每一幅都被他...
巴尔格素描教程,豆瓣图书标签: 绘画,查尔斯·巴尔格 (Charles Bargue)、让·莱昂·杰罗姆 (Jean-Léon Gérôme ) / 刘偲熙 / 上海人民美术出版社 / 2017-6-1 / 141.71,(87人评价),本书完整重印了查尔斯·巴尔格和让·莱昂·杰罗姆于19世纪60至70年代在巴黎出版《巴尔格素描教程》。之后的半个世纪，这套由近200幅 印刷品组成的教程成为了...
中国绘画的深意,豆瓣图书标签: 绘画,[日]宫崎法子 / 傅彦瑶 / 湖南文艺出版社 / 2019-8 / 78.00元,(83人评价),"《中国绘画的深意》是日本汉学家宫崎法子解读中国绘画的经典之作。
作者选取了中国绘画中非常重要的两个类别——山水画、花鸟画，作为其研究对象，以这两类画的兴衰史..."
伯里曼人体结构绘画教学,豆瓣图书标签: 绘画,[美] 乔治·伯里曼 / 晓鸥 等 / 广西美术出版社 / 2002-2 / 65.00元,(5171人评价),《伯里曼人体结构绘画教学》是一部大规模、全面的实用人体绘画指南。内容不仅包括所有的人体结构解剖学，而且还有对人体相关服饰的完整研究。画册中囊括了他毕生的素描...
图说中国绘画史,豆瓣图书标签: 绘画,[美]  高居翰 / 李渝 / 生活·读书·新知三联书店 / 2014-4 / 88.00元,(1751人评价),本书是1958年由瑞士人史基拉策划的一套亚洲艺术丛书之一，以编入他当时已获盛名的欧洲艺术丛书。经喜龙仁推荐，当时正在攻读博士学位的高居翰获得了写作本书的机会...
隐秘的知识,豆瓣图书标签: 绘画,[英] 大卫·霍克尼 / 万木春、张俊、兰游利等 / 浙江人民美术出版社 / 2012-12 / 250.00元,(501人评价),"""《隐秘的知识——重新发现西方绘画大师的失传技艺》最初发表就引起了轰动。大卫·霍克尼在这本书中提出了一个吸引人的理论，不仅指出西方一些伟大的艺术作品是借助镜..."
像艺术家一样思考,豆瓣图书标签: 绘画,(美)贝蒂·艾德华 / 张索娃 / 北方文艺出版社 / 2006-9 / 38.00,(1140人评价),本书用深入浅出的方式教授了绘画的5种基本技能，打破了初学者对于绘画的畏惧。作者通过建立在科学理论基础上的教学方式，证明绘画完全是一项可以学习的技能。而掌握这...
梵高,豆瓣图书标签: 绘画,[法] 扬·布朗 / 李祎 / 华中科技大学出版社 / 2018-9 / 398元,(113人评价),本书撷取了梵高艺术生涯中大量片段，以严肃而生动的论述呈现了梵高的艺术发展进程。首先按照时间顺序介绍了梵高的十载艺术生涯，通过300余幅具有代表性的画作，叙述...
培养孩子从画画开始,豆瓣图书标签: 绘画,(日)鸟居昭美 / 于群 / 漓江出版社 / 2010-11 / 25.00元,(925人评价),"画画对孩子有那么重要吗?
孩子的画应该如何看?怎样引导?
要不要让孩子去上绘画培训班?
如何通过画画培养孩子的创造力和想象力?
……
该书是日本著名儿童教育..."
视觉艺术用光,豆瓣图书标签: 绘画,[英]理查德·约特 / 薛非寒 / 浙江摄影出版社 / 2012-9 / 78.00元,(376人评价),《视觉艺术用光:在艺术与设计中理解与运用光线》教您如何运用光线在广大的视觉艺术媒介中创造或逼真或奇幻的效果？《视觉艺术用光:在艺术与设计中理解与运用光线》是...
DEPART,豆瓣图书标签: 绘画,朱一龙 / 中国市场出版社 / 2019-1 / CNY 300（预售150）,(4835人评价),该本写真集拍摄于澳大利亚悉尼，在新州旅游局支持下，顺利于悉尼歌剧院、海港大桥、皇家植物园、帕丁顿水库、史蒂芬港、La Perouse港湾、悉尼情人港等11地...
观看的技艺,豆瓣图书标签: 绘画,[奥地利] 莱内·马利亚·里尔克 / 光哲 / 商务印书馆 / 2019-7 / 55,(167人评价),里尔克看到塞尚的画作，大为震动，之后的着魔与入迷，以及他的震撼与心得，诗与思的狂喜，俱化入一封封书信里。海德格尔见到后，大为赞叹，并多方推动，终于1952年...
﻿雷雨,豆瓣图书标签: 戏剧,曹禺 / 人民文学出版社 / 1999-05 / 9.20,(50175人评价),《雷雨》所展示的是一幕人生大悲剧，是命运对人残忍的作弄。专制、伪善的家长，热情、单纯的青年，被情爱烧疯了心的魅惑的女人，痛悔着罪孽却又不自知地犯下更大罪孽的...
哈姆莱特,豆瓣图书标签: 戏剧,[英] 莎士比亚 / 朱生豪 / 人民文学出版社 / 2001-1 / 7.00元,(30359人评价),"本书是大学生必读丛书中的一册，书中以教育部全国高等学校中文学科教学指导委员会指定书目为依据，收录了英国著名作家莎士比亚先生的话剧《哈姆莱特》。
    本书..."
骂观众,豆瓣图书标签: 戏剧,[奥地利]彼得·汉德克 / 梁锡江、付天海、顾牧 / 世纪文景/上海人民出版社 / 2013-1 / 38.00元,(1150人评价),"◎ 藐视观众 藐视剧场 的经典之作
◎ 如入刑室，如坐针毡，欲怒不生，欲走不能
◎ 维姆·文德斯最爱的作家；2004年诺贝尔文学奖得主耶利内克追随的偶像
◎..."
近代能乐集,豆瓣图书标签: 戏剧,[日] 三岛由纪夫 / 玖羽 / 后浪丨四川人民出版社 / 2019-10 / 42.00元,(113人评价),"☆ 三岛由纪夫戏剧代表作
☆ 爱与美与死的永恒角力
☆ 传统能乐故事×现代戏剧形式×日本战后社会
☆ 在现实与梦境的交缠中追寻不屈而永恒的青春
◎ 编辑推荐..."
空的空间,豆瓣图书标签: 戏剧,[英] 彼得·布鲁克 / 王翀 / 后浪丨中国友谊出版公司 / 2019-11 / 49.80元,(47人评价),"濮存昕作序推荐，林兆华、赖声川推崇备至
英国国宝级大师、莎士比亚戏剧诠释者书写的传世名著
被译为近20种语言
全新打磨译本，彼得•布鲁克特别寄语中国读者
不..."
主角,豆瓣图书标签: 戏剧,陈彦 / 作家出版社 / 2018-1 / CNY 85.00,(1637人评价),《主角》是一部动人心魄的命运之书。作者以扎实细腻的笔触，尽态极妍地叙述了秦腔名伶忆秦娥近半个世纪人生的兴衰际遇、起废沉浮，及其与秦腔及大历史的起起落落之间的...
哈姆雷特,豆瓣图书标签: 戏剧,威廉·莎士比亚 (William Shakespeare) / 朱生豪 / 译林出版社 / 2013-12-1 / CNY 22.00,(1887人评价),《哈姆雷特》是莎士比亚悲剧中的代表作品，这部作品创作于1602年。在思想内容上达到了前所未有的深度和广度，深刻的揭示出封建末期社会的罪恶与本质特征。其中如父...
认识戏剧,豆瓣图书标签: 戏剧,[美] 埃德温·威尔森 / 朱拙尔、李伟峰、孙菲 / 后浪丨四川人民出版社 / 2019-9 / 78.00元,(少于10人评价),"耶鲁大学教授、普利策戏剧奖评委会主席心血之作
一部风行全球的戏剧百科全书
一堂深入浅出的导览课
全球畅销30余年，历经11次修订
从古希腊悲剧、莎翁经典到先..."
麦克白,豆瓣图书标签: 戏剧,威廉·莎士比亚 / 朱生毫 / 大众文艺出版社 / 2008 / 22.00元,(2983人评价),《麦克白》内容简介：苏格兰国王邓肯的表弟麦克白将军，为国王平叛和抵御入侵立功归来，路遇三个女巫。女巫对他说了一些预言和隐语，说他将进爵为王，但他并无子嗣能继...
剧本结构论,豆瓣图书标签: 戏剧,[日] 野田高梧 / 王忆冰 / 后浪丨江西人民出版社 / 2019-9 / 49.80元,(109人评价),"小津安二郎御用编剧、日本传奇剧作家野田高梧
揭晓“剧本料理之道”，超越时代的不朽名著
长销60年的编剧必读入门书
分享日本电影含蓄隽永风格背后的秘密
界定“..."
罗密欧与朱丽叶（名著名译插图本）,豆瓣图书标签: 戏剧,（英）莎士比亚 / 朱生豪 / 人民文学出版社 / 2003-01 / 18.00,(12506人评价),威廉·莎士比亚是欧洲文艺复兴时期英国伟大的戏剧家，他还是一位同样伟大的诗人。除了大量以对白表现人物与情节的诗体戏剧，他还写了不少分行押韵的抒情诗，包括几部长...
雷雨,豆瓣图书标签: 戏剧,曹禺 / 北京十月文艺出版社 / 2017-12 / 36.00,(418人评价),生命始于夏，作者出于一种“情感的迫切的需要”，“以一种悲悯的情怀来俯视这群地上的人们”，通过两个在伦理血缘上有着千丝万缕联系的家庭，剖析了社会和历史的深重罪...
等待戈多,豆瓣图书标签: 戏剧,[爱尔兰] 萨缪尔·贝克特 / 余中先 / 湖南文艺出版社 / 2013-12 / 15.00元,(1100人评价),在这部剧中，两个流浪汉一直在乡间的小路上等待戈多，他们日复一日地等待着。没有人知道戈多是谁？他是干什么的？为什么要等待戈多？他们不知道，没有任何人知道。
玩偶之家,豆瓣图书标签: 戏剧,易卜生 / 劉森堯 / 書林 / 2001-12 / 新台币180元,(2595人评价),"《玩偶之家》是对于资本主义私有制下的婚姻关系、对于资产阶级的男权中心思想的一篇义正辞严的控诉书。
女主人娜拉表面上是一个未经世故开凿的青年妇女，一贯被人唤作..."
仲夏夜之梦,豆瓣图书标签: 戏剧,[英] 莎士比亚 / 朱生豪 / 中国国际广播出版社 / 2001-6 / 7.50元,(5033人评价),《仲夏夜之梦》的内容以雅典统治者提修斯公爵的婚姻为中心，由两对青年男女的爱情纠葛、妖精王和王妃的矛盾和解、雅典一群工人为公爵婚礼献演戏剧等共同纺织一场妙趣横...
日常生活中的自我呈现,豆瓣图书标签: 戏剧,[美] 欧文·戈夫曼 / 冯钢 / 北京大学出版社 / 2008-4-1 / 28.00元,(2782人评价),我想把这个研究报告当作一种手册，详尽叙述一种社会学观点。社会生活，特别是在建筑物或房舍的有形界限内有组织的社会生活，可以根据这种社会学观点来研究。我将描述一...
长夜漫漫路迢迢,豆瓣图书标签: 戏剧,[美] 尤金·奥尼尔 / 乔志高 / 猫头鹰文化·四川文艺出版社 / 2017-5 / 35.00元,(1004人评价),1939年夏天，大战阴影笼罩的旧金山，在一座俯视着湾区、名为“道庵”的房子里，已经获得诺贝尔文学奖的奥尼尔，开始撰写在内心深藏多年的自传戏《长夜漫漫路迢迢》...
诗学,豆瓣图书标签: 戏剧,[古希腊] 亚里士多德 / 陈中梅 译注 / 商务印书馆 / 1996-7 / 16.00元,(2355人评价),《诗学》立论精辟，内容深刻，虽然篇幅不长，但气度不小，无疑是一篇有分量、有深度的大家之作。《诗学》探讨了一系列值得重视的理论问题，如人的天性与艺术摹仿的关系...
等待戈多,豆瓣图书标签: 戏剧,[爱尔兰] 萨缪尔·贝克特 / 施咸荣 / 人民文学出版社 / 2002-1 / 6.80元,(5968人评价),《等待戈多》写的是发生在两个黄昏的事情，但是没有什么情节可言。主角是两个流浪汉，背景是一片荒野，路旁只有一棵枯树，两个流浪汉就是树下等待着一个叫戈多的人。他...
﻿西方哲学史（第9版）,豆瓣图书标签: 西方哲学,[美] 撒穆尔·伊诺克·斯通普夫、[美] 詹姆斯·菲泽 / 邓晓芒、匡宏、等 / 后浪丨北京联合出版公司 / 2019-8 / 99.80元,(214人评价),"畅销五十余载而不衰，备受好评的西哲史教材全新再版
通俗易懂的历史梳理，从古典文籍到当代前沿一应俱全
◎ 编辑推荐
☆自1966年初版至今最新修订版
☆西方哲..."
苏菲的世界,豆瓣图书标签: 西方哲学,（挪威）乔斯坦·贾德 / 萧宝森 / 作家出版社 / 1999-04 / 26.80元,(99196人评价),《苏菲的世界》是讲14岁的少女苏菲某天放学回家，发现了神秘的一封信。—你是谁？—世界从哪里来？就这样，在某个神秘导师的指引下，苏菲开始思索，从古希腊到康德、...
人生的智慧,豆瓣图书标签: 西方哲学,[德] 阿图尔·叔本华 / 韦启昌 / 上海人民出版社 / 2008-10 / 28.00元,(12119人评价),他于1850年写了《附录和补遗》一书，《人生的智慧》是该书中的一部分。在书中，他以优雅的文体，格言式的笔触阐述了自己对人生的看法。《人生的智慧》使沉寂多年的...
理想国,豆瓣图书标签: 西方哲学,[古希腊] 柏拉图 / 郭斌和、张竹明 / 商务印书馆 / 1986-8 / 28.00元,(19318人评价),"《理想国》涉及柏拉图思想体系的各个方面，包括哲学、伦理、教育、文艺、政治等内容，主要是探讨理想国家的问题。
《理想国》一书是柏拉图的一篇重要对话录，对话录里..."
